year,time_step_counter,DryYield,IrrDay,mulch_pct,cand_id
2017,11.0,0.0,0.0,96.4019,100_62
2017,12.0,0.0,0.0,96.4019,100_62
2017,13.0,0.0,0.0,96.4019,100_62
2017,14.0,0.0,0.0,96.4019,100_62
2017,15.0,0.0,0.0,96.4019,100_62
2017,16.0,0.0,0.0,96.4019,100_62
2017,17.0,0.0,0.0,96.4019,100_62
2017,18.0,0.0,0.0,96.4019,100_62
2017,19.0,0.0,0.0,96.4019,100_62
2017,20.0,0.0,0.0,96.4019,100_62
2017,21.0,0.0,0.0,96.4019,100_62
2017,22.0,0.0,0.0,96.4019,100_62
2017,23.0,0.0,0.0,96.4019,100_62
2017,24.0,0.0,0.0,96.4019,100_62
2017,25.0,0.0,0.0,96.4019,100_62
2017,26.0,0.0,0.0,96.4019,100_62
2017,27.0,0.0,0.0,96.4019,100_62
2017,28.0,0.0,0.0,96.4019,100_62
2017,29.0,0.0,0.0,96.4019,100_62
2017,30.0,0.0,0.0,96.4019,100_62
2017,31.0,0.0,0.0,96.4019,100_62
2017,32.0,0.0,0.0,96.4019,100_62
2017,33.0,0.0,0.0,96.4019,100_62
2017,34.0,0.0,0.0,96.4019,100_62
2017,35.0,0.0,0.0,96.4019,100_62
2017,36.0,0.0,0.0,96.4019,100_62
2017,37.0,0.0,0.0,96.4019,100_62
2017,38.0,0.0,0.0,96.4019,100_62
2017,39.0,0.0,0.0,96.4019,100_62
2017,40.0,0.0,0.0,96.4019,100_62
2017,41.0,0.0,0.0,96.4019,100_62
2017,42.0,0.0,0.0,96.4019,100_62
2017,43.0,0.0,0.0,96.4019,100_62
2017,44.0,0.0,0.0,96.4019,100_62
2017,45.0,0.0,0.0,96.4019,100_62
2017,46.0,0.0,0.0,96.4019,100_62
2017,47.0,0.0,0.0,96.4019,100_62
2017,48.0,0.0,0.0,96.4019,100_62
2017,49.0,0.0,0.0,96.4019,100_62
2017,50.0,0.0,0.0,96.4019,100_62
2017,51.0,0.0,0.0,96.4019,100_62
2017,52.0,0.0,0.0,96.4019,100_62
2017,53.0,0.0,0.0,96.4019,100_62
2017,54.0,0.0,0.0,96.4019,100_62
2017,55.0,0.0,0.0,96.4019,100_62
2017,56.0,0.0,0.0,96.4019,100_62
2017,57.0,0.0,0.0,96.4019,100_62
2017,58.0,0.0,0.0,96.4019,100_62
2017,59.0,0.0,0.0,96.4019,100_62
2017,60.0,0.0,0.0,96.4019,100_62
2017,61.0,0.0,0.0,96.4019,100_62
2017,62.0,0.0,0.0,96.4019,100_62
2017,63.0,0.0,0.0,96.4019,100_62
2017,64.0,0.0,0.0,96.4019,100_62
2017,65.0,0.0,0.0,96.4019,100_62
2017,66.0,0.0,0.0,96.4019,100_62
2017,67.0,0.0,0.0,96.4019,100_62
2017,68.0,0.0,0.0,96.4019,100_62
2017,69.0,0.13446951660278492,0.0,96.4019,100_62
2017,70.0,0.15355100028718116,0.0,96.4019,100_62
2017,71.0,0.17540242537603337,0.0,96.4019,100_62
2017,72.0,0.20089668888208562,0.0,96.4019,100_62
2017,73.0,0.22961019354889783,0.0,96.4019,100_62
2017,74.0,0.2615571905340957,0.0,96.4019,100_62
2017,75.0,0.29781062825816834,0.0,96.4019,100_62
2017,76.0,0.3384585799273041,0.0,96.4019,100_62
2017,77.0,0.3837654616408345,0.0,96.4019,100_62
2017,78.0,0.43445078681626387,0.0,96.4019,100_62
2017,79.0,0.4909233595963723,0.0,96.4019,100_62
2017,80.0,0.5541733721792117,0.0,96.4019,100_62
2017,81.0,0.6235467164795119,0.0,96.4019,100_62
2017,82.0,0.702090742440033,0.0,96.4019,100_62
2017,83.0,0.7865633238941773,0.0,96.4019,100_62
2017,84.0,0.8787407016527528,0.0,96.4019,100_62
2017,85.0,0.979424251929529,0.0,96.4019,100_62
2017,86.0,1.084776687155317,0.0,96.4019,100_62
2017,87.0,1.1904458132552045,0.0,96.4019,100_62
2017,88.0,1.3053697092280496,0.0,96.4019,100_62
2017,89.0,1.422068072400006,0.0,96.4019,100_62
2017,90.0,1.5414045216259045,0.0,96.4019,100_62
2017,91.0,1.662929806928252,0.0,96.4019,100_62
2017,92.0,1.7859284806099418,0.0,96.4019,100_62
2017,93.0,1.91176416790152,0.0,96.4019,100_62
2017,94.0,2.0368163358873925,0.0,96.4019,100_62
2017,95.0,2.1660969660107647,0.0,96.4019,100_62
2017,96.0,2.298138655191795,0.0,96.4019,100_62
2017,97.0,2.432288273797743,0.0,96.4019,100_62
2017,98.0,2.5678204752482663,0.0,96.4019,100_62
2017,99.0,2.705191871494434,0.0,96.4019,100_62
2017,100.0,2.84552782855061,0.0,96.4019,100_62
2017,101.0,2.983611580808738,0.0,96.4019,100_62
2017,102.0,3.1253201360238334,0.0,96.4019,100_62
2017,103.0,3.271554566121823,0.0,96.4019,100_62
2017,104.0,3.419824000617062,0.0,96.4019,100_62
2017,105.0,3.570118938896536,0.0,96.4019,100_62
2017,106.0,3.7224300229431195,0.0,96.4019,100_62
2017,107.0,3.8763861842278446,0.0,96.4019,100_62
2017,108.0,4.030974314674965,0.0,96.4019,100_62
2017,109.0,4.187920357815031,0.0,96.4019,100_62
2017,110.0,4.3462176345072745,0.0,96.4019,100_62
2017,111.0,4.505743966858437,0.0,96.4019,100_62
2017,112.0,4.666362671829946,0.0,96.4019,100_62
2017,113.0,4.824984256384644,0.0,96.4019,100_62
2017,114.0,4.982414379015237,0.0,96.4019,100_62
2017,115.0,5.141796180956155,0.0,96.4019,100_62
2017,116.0,5.299031916149059,0.0,96.4019,100_62
2017,117.0,5.455281741716011,0.0,96.4019,100_62
2017,118.0,5.612864787237998,0.0,96.4019,100_62
2017,119.0,5.7690598359598635,0.0,96.4019,100_62
2017,120.0,5.923488144233478,0.0,96.4019,100_62
2017,121.0,6.076948280319981,0.0,96.4019,100_62
2017,122.0,6.230149603952611,0.0,96.4019,100_62
2017,123.0,6.3834557366160265,0.0,96.4019,100_62
2017,124.0,6.532504409108371,0.0,96.4019,100_62
2017,125.0,6.677691762793897,0.0,96.4019,100_62
2017,126.0,6.823001986506874,0.0,96.4019,100_62
2017,127.0,6.962895273387963,0.0,96.4019,100_62
2017,128.0,6.96562303764623,0.0,96.4019,100_62
2017,129.0,6.968335543489261,0.0,96.4019,100_62
2017,130.0,6.969504663147135,0.0,96.4019,100_62
2017,131.0,6.969629029429427,0.0,96.4019,100_62
2017,0.0,0.0,0.0,96.4019,100_62
2017,0.0,0.0,0.0,96.4019,100_62
