MinTemp,MaxTemp,Precipitation,ReferenceET,Date,time_step_counter,season_counter,dap,Wr,z_gw,surface_storage,IrrDay,Infl,Runoff,DeepPerc,CR,GwIn,Es,EsPot,Tr,TrPot,growing_season,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,th12,gdd,gdd_cum,z_root,canopy_cover,canopy_cover_ns,biomass,biomass_ns,harvest_index,harvest_index_adj,DryYield,FreshYield,YieldPot,depth,baseline
8.45,22.29,25.91,3.32,2016-08-26,116.0,0.0,117.0,659.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032499007392093,0.4032499007392093,3.349131711369691,3.3491317113696906,1.0,0.2776999469098554,0.22859745208619503,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,9.21,1348.48,2.3000000000000003,0.8479337607609267,0.8479337607609267,2803.5886386236625,2813.843543955126,0.37842127910797174,0.38128465488385405,10.689653265139174,11.877392516821304,10.64818273113207,0.0,7
7.98,28.73,0.0,5.86,2016-08-27,117.0,0.0,118.0,681.78,,0.0,0.0,24.517789511930076,1.3922104880699246,0.0,0.0,0.0,0.2897610989403479,0.2897610989403479,1.590555915177939,1.590555915177939,1.0,0.4811968298588172,0.25147529411535124,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,7.369999999999999,1355.85,2.3000000000000003,0.8277210219261496,0.8277210219261496,2820.188410383483,2830.4433157149465,0.3876557082799743,0.3905890611672389,11.015347435264125,12.23927492807125,10.972375082997965,0.0,7
12.82,30.36,0.0,6.0,2016-08-28,118.0,0.0,119.0,677.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834243239487714,0.5834243239487714,3.591498053205499,3.5914980532054988,1.0,0.39699287476672723,0.2939300254358985,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,10.355,1366.205,2.3000000000000003,0.8049360583610496,0.8049360583610496,2841.424242272363,2851.679147603826,0.3968901374519769,0.3998934683064689,11.362669951723754,12.625188835248615,11.318033288614188,0.0,7
14.76,25.55,0.0,3.47,2016-08-29,119.0,0.0,120.0,673.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766571789104605,0.6766571789104605,3.693772045796351,3.693772045796351,1.0,0.3501684873172056,0.297050120638352,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,13.41,1379.615,2.3000000000000003,0.7792515349074689,0.7792515349074689,2862.755187432509,2873.0100927639724,0.40612456662397944,0.40919787625309967,11.71433342929927,13.015926032554743,11.667999788300873,0.0,7
13.57,23.56,3.81,2.88,2016-08-30,120.0,0.0,121.0,670.8000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402299475806479,0.4402299475806479,2.0014644930521635,2.0014644930521635,1.0,0.32575154291087755,0.297050120638352,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,12.155000000000001,1391.77,2.3000000000000003,0.7502984605190594,0.7502984605190594,2882.740441532964,2892.995346864427,0.415358995795982,0.4185022849622758,12.064334617347052,13.404816241496725,12.016316421160571,0.0,7
14.63,23.9,3.81,3.12,2016-08-31,121.0,0.0,122.0,672.74,,0.0,0.0,3.81,0.0,0.0,0.0,0.0,0.4081345260497094,0.4081345260497094,1.459635121572307,1.459635121572307,1.0,0.3451738464346574,0.297050120638352,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,10.564999999999998,1402.335,2.3000000000000003,0.7176608872327266,0.7176608872327266,2900.3011921841376,2910.556097515601,0.4245934249679846,0.427806694392404,12.407682657706443,13.78631406411827,12.358029820056004,0.0,7
13.84,26.51,0.0,4.59,2016-09-01,122.0,0.0,123.0,674.58,,0.0,0.0,3.81,0.0,0.0,0.0,0.0,0.49014823543915187,0.49014823543915187,1.4730426181574736,1.4730426181574736,1.0,0.36364193789869126,0.297050120638352,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,11.265,1413.6000000000001,2.3000000000000003,0.6808699345438762,0.6808699345438762,2916.660012317941,2926.9149176494043,0.43382785413998715,0.4371111045048616,12.749044794494585,14.165605327216205,12.697772179741582,0.0,7
13.5,25.78,17.27,3.11,2016-09-02,123.0,0.0,124.0,671.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925417740955875,0.7925417740955875,2.0117496485460586,2.0117496485460586,1.0,0.3355990236722748,0.297050120638352,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,12.175,1425.775,2.3000000000000003,0.6393970533379673,0.6393970533379673,2931.8463309532603,2942.1012362847237,0.4430622833119897,0.44641551526373674,13.088216905065957,14.542463227851064,13.035340914833373,0.0,7
13.64,29.92,0.0,5.2,2016-09-03,124.0,0.0,125.0,685.9300000000001,,0.0,0.0,15.901465918207252,1.3685340817927467,0.0,0.0,0.0,0.5842082886011061,0.5842082886011061,1.164959412849189,1.164959412849189,1.0,0.4771220058398444,0.297050120638352,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,11.64,1437.4150000000002,2.3000000000000003,0.5926464326061291,0.5926464326061291,2944.8253438833813,2955.0802492148446,0.4522967124839923,0.45571992663559396,13.420155896691723,14.91128432965747,13.365730818462508,0.0,7
17.12,31.35,0.0,4.76,2016-09-04,125.0,0.0,126.0,683.1800000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0490880819207367,1.0490880819207367,1.7006584264540445,1.7006584264540445,1.0,0.40915053053452166,0.337524130859927,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,13.780000000000001,1451.1950000000002,2.3000000000000003,0.5399464398575963,0.5399464398575963,2956.157303311221,2966.412208642684,0.46153114165599485,0.46502433858926456,13.746850947381244,15.274278830423604,13.690916132771394,0.0,7
